"userId","businessId","reviewId"
46985,13349,"XIUGIVyyjioXnpcbYSjKmw"
20733,12966,"1wB_aqholZkwFLkKRlowmQ"
49586,11628,"HmYtREGUHqFT6izO5FBWLA"
44811,8052,"UaXXg3GRCSk8mmLXH9VXRw"
41325,3883,"fI1XkC_opK4LZbsxKtpn8w"
20579,8371,"E-JYhs_EPQ6J9diD-kCHlw"
23812,731,"yQMjKdqjrUtSP14MbqJkCQ"
44074,1628,"lgkWSSd32KxIjF3_8Qvrcw"
2058,9279,"3Jex9pVDIZt37Ag0hDJ5Pw"
44407,3432,"nBwTpHC58g2ujfTyWDKsvw"
49587,749,"SuJdFbkHoMSj-dm-joTXTQ"
38327,6336,"yd0ZSzqQzzpCR53pxkwRNA"
34263,11824,"tK-7wPRPjynR7YKAcj3ceA"
47092,9292,"FtA1RYUX3ZXyxoote8j2xQ"
45736,13350,"fo1r6-UvtlBE40GxQ4h-EQ"
6831,11539,"ju5HeYxDWJe5H7MFI6ia8Q"
28677,8047,"WToo--8ch8ebjFQMObVHWA"
43958,3432,"3VEhCffeG2rISHGNU2_KGA"
43910,11405,"0loGNpvpTlRNUzV-4omtrA"
44841,4717,"vy8-hHkVnLp7QqSNLDOc2g"
44236,447,"Wi8Zqoz5yhKZWPla9E7H2g"
15617,4712,"DuvWG6SINI9qyi_TGFFTeg"
28431,8149,"VarpW7AaXDr2qCoOQrCgrg"
946,1973,"3iNbPJ-iNbgJftx5mmZZgQ"
43987,8485,"FTRMPSDSRnsZRzvvzEKLvA"
20368,13351,"TKOuvmu0rkv64nbKwm0rnQ"
41253,11951,"bgCC_7j9CvZHmm_kPDqlYQ"
2402,3362,"XGMVsAvv7uSeOk31oE_ZmA"
39512,4120,"7oivnLs9eq7AspC2wyGp7A"
46543,3350,"F9dfB0ZMm9gYq1-0Uj0x3g"
49588,10199,"dEgwnGPcdHCLcELF8oR0-g"
26988,6571,"8CqLgiNWmd16lBt3WdhMnw"
2039,8128,"OPhuZsJuaW8pA0xC8iGQ6A"
28402,814,"kesN3HHvGJANalmN8jIDEg"
49589,8547,"LrT68Z2evBrV97inRXM16A"
45562,13297,"iuIeYv2uknkNrSJ4LqOwGA"
13373,11522,"3rq9xFRaH9953O2S-Tyi3g"
8188,6858,"sdM4Ta5KXpXBsEpLmQsrzA"
11090,6625,"YSgvru--0NVPDkfxBrzlMw"
27067,749,"NHex9zkXMta-sxYnzg17uA"
49590,5093,"awcpKHwdUYY4BLWqBDxnaA"
883,48,"muIZKnex6LTFSzlt2OtgIQ"
45056,8873,"NI-LJ0BG9TCCIk7YSBOgWw"
46344,10276,"LYwuuWQ9aZ3qLZPJxhH_4w"
44962,7138,"uMxRmq8vNp-iLVivNZrf7Q"
49591,11813,"SQYraS7QFWQrZZpoxI8Jyw"
11968,2220,"3mbvImrmmk4T7TIq50dEpQ"
49592,13352,"XLQU8uNFtubjm_NNyEHwsA"
7267,1660,"fw8JI5TEeK3288kDaAvs1A"
18731,6858,"xkpE4DBCMIL4O4ybNsiY0g"
49593,3090,"ABx6u00YKRJf33YNQ_kjrA"
48555,8284,"5eAioY79J8CRqOrSSE49nQ"
44551,1538,"jDUFOmkkQfvOFJCCfoDgug"
49594,8368,"soYie2Di0nX0SHdz3_i5Wg"
49595,1469,"N4gYpwCtO-mZDwlhWWyFSg"
49596,12735,"_GlgjqNYknQMNrWtDzK-6g"
49597,6571,"CiBraR7zR2CKg9mI1GlXGQ"
22582,8670,"PsCDeWd9_GHx186GztKv7g"
45139,8849,"NlYRjXHNgXvweiFei0mpKQ"
45574,4101,"xQN6wPwmcm_Jf0uNI3aVsw"
34850,11932,"WwItHUql9aEuOVEE1FJXLw"
1847,11938,"--T0LymQUoXI7BQL0xp1Pg"
46053,5604,"zD4U1iJzlgaxBVa3OyOOgQ"
44192,8586,"gjlpFib-u1GloC_AekuaMA"
44210,9209,"MFRksDc5IvTrHDwxuf-QgQ"
48648,633,"NHqIqL-FTUYXQsns9iY5Bg"
41346,663,"_Sbz72LB8GTi0jFccRXP-g"
43752,697,"thcbhYlSJcEiZiyhGNbbdA"
20463,10632,"G0DRlWY2N29rtPRrr10AoA"
38509,11338,"KfT2PUHnJL_UQvd421Fkmw"
4494,5722,"dHu_5ekGFHO9g1-k40kXtQ"
49598,10552,"8qtYavci23kly727teNVAg"
31680,2440,"aTUk6MPNuZ1pflLATxmO4g"
49599,12308,"FTtkY4Jo__-SOKG9EAhr_w"
49600,609,"FknUq36_Gf1jwPuQeBGRjg"
45584,7103,"DmmUEYdVC9Ap_jAVFr83nw"
49601,1244,"mkVgDQYAeUgmgUTEtV9IJQ"
44353,13353,"kXP59V_GxgvIsdHK952new"
48892,10172,"HennSKAFrSh2ODm36X14uw"
48462,3814,"ewxkIu16tsnSFKvr4YlfCw"
49602,11920,"MLcAMzwgt_dH0xGkgN2kWw"
49603,7072,"05V7J5xrOuHYpQT0tcLGJA"
44578,4857,"urAUyCzTLuztnuEqcmdfVg"
48510,6181,"ZpclNK2jsljkCoWZdYTh3A"
13713,6095,"V5NOjXgA2GOd7zROgOP_bw"
49604,5363,"VV8omGzjLfYlaksB1hlM5g"
49605,1742,"3LYvlmYNWYMzHCdFa8dNqw"
44837,11328,"LzsJsELGIYdp354YbyQwSg"
45145,8296,"DCRWHbqZWpNa4jqSStWDSQ"
35155,12966,"_aVJCSmX_BP0H5ctXnHNxQ"
5585,13354,"wm0Y3ysguXzun-_xr5_B1A"
41933,314,"PvTcfPBPnykE3PaTsLHnlw"
48447,11823,"soMQJim4C1cCKB8SmhfiDg"
22465,13355,"DugRq_lZ6B-ts0_mjEQ0jQ"
16725,8915,"RXb1NB8iRtmkrVk4HT6dwg"
7435,10070,"1U6MVCse8_cJZISre5jPAg"
44917,8521,"MxsYIeKFreszBKXhj5-p5g"
43701,8441,"6Vl0e7Ti241UQQJ5SCnuZQ"
47851,6070,"dmF5q9YMh0-X6WU1CZq4Uw"
45117,3254,"qD5CISBHi8UJKcrtZXsjag"
13901,1169,"weFGMsgF3gP6b7LRgdo8VQ"
49606,8760,"Zkq_XdnyGW5Bbb22LOUuNA"
17502,13214,"Oc5_LTlDryLs7m1arrg02w"
49607,954,"UNLm9toJH0uZwJGvoknUPQ"
44545,687,"4QlcFjoyNs_IcraIaWphSQ"
32077,1212,"_l9OYnDlxtsDSbKsx6lm6Q"
16460,12474,"U0SR54T8U7Wx1wzcc2CTwQ"
2936,3062,"z4raXotUkzn-fh8fGfzGuw"
43034,1157,"XmxRHvpj0d1NqSI3ooSlsQ"
20357,8777,"8db0Kd-jiquBoH0ZziVaRA"
49608,11620,"F3NOmbgl-vtFAnH-x6fecg"
48913,707,"Vm1bzP_pzLrQRDlCJorwCw"
47355,11504,"RRsez2AX2ZmcSM0PyUVrmQ"
49609,9640,"owymmdZ021ZTcPSXNhVBjg"
49610,8354,"44NDMM4tnOl1oaiajR-oDA"
49611,8284,"-hFktAHkJAW40jxdoV7Ahg"
31396,11733,"x6b4pYbSxuo7C2Mu1D0ARw"
49612,13356,"v7qctW2zWrTE2_GxUBLYaQ"
44303,8284,"-gBYmso-3abMbYk3HeFj_A"
31206,11625,"l1ENMKEC8JOhxVO7bM4w_A"
44640,9507,"rFMlAS0PPerVRWe4ISgqsg"
43886,11064,"J7KFtE8WCMBkLG8coZLSgw"
44357,2667,"sFqzSSABwfdH5-CfLzUjog"
17765,13357,"bAcyM66L9io5n2ptfQD8qQ"
5933,12446,"DVAEApA4VOH3itokrIW4uw"
27101,11596,"wGh4fnZRIX2ow8QAKpFUEA"
43084,7282,"Zchd--5Ve-7cFLSs9GqcWA"
34579,1135,"CpbWAw2oLdNU2pkKisJCPA"
43949,10471,"7eLrReCNyiQtkdokGQSHuA"
37713,1333,"8mXmFiPiE6tK-DcLJBdDJQ"
49613,3595,"Jp5i9SOVYODBtSKr9oFwOg"
1586,6168,"L2kqFYVSwQYomaGnMjAphw"
26857,10176,"j0l6Cdqg1wrb16l4UES46g"
42548,1621,"49iR4c3uTfghnw1jmlRv0Q"
48605,4790,"TPhiqDq0FZyS_rwhBZAsWw"
3897,2865,"zR--YinF8dj9oIa6ZZ2Mew"
40447,10923,"tZUKh4Jeq1iQCiT9tqjLcw"
46235,11156,"IGqsNgufig3V4iPn4VMMMw"
44684,3526,"tcexgtVbJs-NyEiZWKwhEA"
44454,11753,"hp6MjeuxXs5BSuneD_eUWg"
34070,2769,"kGZKoSrO0hb65PF320WUhw"
45539,7256,"S24fEJmK6te4HeqCjIRs9g"
3158,310,"Mi1QbmQXfPRRvxHOyn7sIA"
38894,9484,"4Zt708xP4e4Vv4TLCa-L9w"
46176,4717,"fgbHJwZqUtSKux9xGtQ8lw"
49614,11925,"lWPVvv0PP-8jT2R-aYUViQ"
49615,11662,"haywMkgVqef3mb3DWh0pPQ"
45967,12125,"z8mS_f3y86EXd8wR5Alp7A"
4658,13330,"HDBt4z5KWV1v9j7pbWRo1A"
45977,7481,"TClpFg17rI59r9yrx829-w"
43896,4479,"Cy22N1y-2fmEcB69ap_XjA"
49255,6348,"deK--iuqM6gf-CoLt_TRXw"
17441,9184,"Hpcueq5XbXhev-Pi-ivvhA"
36393,63,"Tkeij5elEWubkqtpr-E9Fw"
49616,9384,"f9U4_dWQoJRlfSm-2vhU-w"
49617,11718,"br_Td-OWR5ftnlZy2JA09w"
43220,8057,"HL8Tsr5AtIYyv8WzA3asaw"
15775,12318,"9OIvdGrymPstScRI2BpmbA"
43958,3386,"hj8YzGSZq1joTuoV5cXFvA"
49618,11178,"KvmSQbVm3moUP-x3kuZQnQ"
6641,3906,"iFTnZzoyjCsTvdcKRGzkwQ"
49619,5570,"MqveKNScW2SWpbjG-ITWaA"
40939,6181,"SP4kD4Tkmbtryf0Tumapyg"
27974,2957,"re_nUKGChSlw09UXCkaieg"
14811,2784,"Rv4cM7iEMc-SSVQEDA-2_A"
44385,9423,"VQo-li9ccE94_wDWbfnEHg"
49620,7135,"Eh_n1gxnrYDUmVYNKsYYlw"
49621,13358,"TNRpYT2txlb7OOA9CHU0bQ"
28892,7054,"X182JMF8NI5LZtBm3UqiLg"
44271,6842,"1tEE0osNGiCm7DY56oHPTA"
18057,12243,"YNV-HBbPNMubqFDHxe9Jnw"
46679,4768,"Oceb1Q6RXki3UIX0yyMWkg"
19248,7008,"KZvIMsRnuYYYhI8FE2OFHw"
6825,5616,"geO0fK1xdvFJ6XM-sQ57GA"
49622,8503,"ED4gr5NnX9ORFevliY4MIQ"
33562,2107,"IMK-Ic11AcKW14_j52r13w"
49623,339,"6eM82pvCF68ED-r9YfPo8w"
49624,12235,"CSwdahBW8kmyNWQvG4AfKw"
21126,2301,"4Z9oDtQ4nWr3D0UpeA4tPw"
13839,5681,"Z630mNdtgISVF41OwUu0gQ"
44547,567,"MU7ExqqkUBuj7DXdTJhKOA"
33625,11669,"7ZvAlqA4kUyCOIK5fpPRAA"
28217,72,"cq4tgl1_4JQ1Db67NuaW3g"
26901,4006,"TSelhoK3yXhCgNki8Awp7g"
49625,5344,"CJcMgGU8YXeB6fosOUHtMg"
49626,3363,"xIvh6g3E1FteRYuU23ky0w"
10327,6903,"BPiWXGC7SKrPJM46LcFfiQ"
49627,5722,"D5QKqGZMwe0ZglmQL_ggIQ"
49055,12823,"SFxfxwtUGTPfGS_wtL-k5A"
11749,11824,"IiSnsZjnhkBaOVl6K33_BA"
43879,6703,"_sQ5au9iR1uMmWi1nHJI5g"
44261,7533,"7DhlRRqjS0A-Q-nOzBIlMA"
40093,2371,"QlKaz--lByOWMu3hmPBTsw"
3087,3623,"uRMDoOHfB770EJUwvIFqdw"
49628,5403,"VQDp8aeQt2DG0_u7E0Swyg"
43893,3227,"ZcnrAPdk6F_XQqR9BSQ-tQ"
49629,4946,"N8e1lM3PpMXda8NCwDjXXg"
49630,12364,"d2x5UULFSCm1BJe_5GsE8Q"
40527,11484,"RRADHG765zM_Mv6zf1OJOg"
49631,11656,"WOkqX88JWlyYqMI8nLbcxw"
49632,11959,"Tb4rXqJDiHMg4wqdY7SrSA"
40093,6613,"8o0q0P0t6ffzl6qO94ho9Q"
48577,3423,"tEdoh5RQr2SybiNNjTuB_w"
49633,1507,"w23pv4KuAGCF5MkD2I9Lgg"
35397,2161,"GujCqOswy_tzR1ltZ9Mrnw"
45003,2995,"Ipfh9rUbx_EQNUIg0MpHPQ"
49634,9695,"r7B7EGV6EpsDcZLQBsyEuQ"
41965,8009,"kHNH-ERaY4T7px1CT_LGmg"
8699,11750,"EUTaWFRGaC9TYgXm9AlObQ"
39512,3993,"mtJ8fUmlwYSIvfhJA8tGfg"
49635,1449,"9hkLt9kpbCsRf3ydykil5w"
1560,6561,"Rc8ZsjixC2huTf9CtYc1Og"
22485,1127,"7XL8rTUp618oNHzO-7VsJQ"
49636,1816,"Siim3ddlw8QqStHSWxWmIQ"
4143,7126,"qGK1nntIHz7bfEpkQC4YeQ"
41550,3266,"9TA7tcEzpycfgK0ohnJC4Q"
5679,10507,"SmKxjo8e9Pnjyk4Ivj3ZZQ"
18864,1704,"Fj98SOIQ3qwUUAx2fMPVdg"
1021,13359,"TgG6QGaNSKBkW-8af2kqUw"
783,5297,"_lqcIbg9PZW_SzYDn6m67g"
1666,5648,"1m1H2CniGQug5p7Grb1IZQ"
22607,13360,"RLyBh1YABz9My_ZYIYbdXA"
31302,7161,"ZVo3qFcu5lcT0aNeQDB9Xg"
49637,9661,"Cl6BAFY1vDhoqLtyu6AzBQ"
44500,11898,"pqQL9PLHo16tCsEpp6YbVw"
49638,13361,"Z830Q7oJW9sdqIhEQYlZzw"
45260,3143,"98MU9c9btOa_T1VQWHOlGQ"
46135,7295,"1ortTKCJoF1fD4g9DPVXCw"
47119,12073,"V2tEhbLSOd0RBlO5yhhkSg"
25200,13362,"lb0p8PxHzwtK1MKtVPI1eA"
18969,7914,"gmyj5cDpYIszChnbuKE2Nw"
3426,6010,"WgmDrXse8vpbkbxRUPXdgg"
5726,4526,"rcgFozrPxkI1zYX4yyEzuQ"
41295,6693,"lEhb-V6sGw3tNjLo77pJ0A"
43506,9373,"eGGiimA8hLXVeYgNn3vRSQ"
33536,12813,"vhgTyMi0uBJZ4-xVxhpHAA"
49639,3429,"02fjEID-pBHNiaVY_cjhUQ"
5393,7821,"gnibpX_vT9IaNcmT4NYNxA"
2923,11225,"Il0XDXBu1sWN0H6Z1jXirA"
46015,1502,"ffMZIF6dqOSvgpvogzxLOQ"
49640,5278,"Y4WHu42SW_p0Mis3FUvm4w"
38713,8418,"B41Ff4d64EgGJ_k2-qFQ4g"
22780,3974,"abftjz39tVxXzIlfUFUIkA"
15401,5726,"8UAQIe2_D3vjfkd9FjqsXA"
6660,9266,"A8uo_6udWDzfGrDd1euTvg"
44605,544,"sosp8V9RfID4keV0X-gOUg"
44591,6071,"s1NuXbWVGGqJsbsuQGESBA"
47165,11767,"om4-nG8PgJjFJAFq-oaBRQ"
44906,6632,"OLPmW6TtWq-9zkGOWacVXQ"
38571,11228,"XJwnIYaLqHmnHm4uAt_u_w"
35155,11733,"eDK6hAeylc-W8IHCrRJT1w"
43157,12804,"XMFpexkZ6A9O72YlZUgy7w"
24539,9075,"IOFyN-MP8YlP-4JIH9kfOg"
49641,12438,"wORaatE59QrWi-J78d216Q"
25733,3026,"UHMz-EmjXg1lMPcSQ7NOEA"
7927,9060,"pBjAkOXX4HnhLITg_0EdhA"
37324,10500,"owkd0kLDkpMQ2TWhwvmaEg"
34132,10442,"hqNfpgcsBS0v9GAJwQgWew"
49642,12223,"rBh0zG_rXZBCa9EtNQjHbg"
23359,1660,"wKVuceUL82Ssk5vsSSn_8A"
47788,5170,"1fSg8xb3WmCW9iXybZwMCg"
43896,4393,"pE21RPZw_8Y7bIGtjgjYvA"
21416,7698,"MaG4U4FewwKFGV0nSVBYdQ"
43978,8382,"KNfbz-09DytZDH02MzMtsA"
27367,3075,"BvBB4aWNlur9WN5pYP7OYw"
46331,8751,"oLwekzICV6O56cdmlZX6lw"
42087,6473,"dYY1QZCCi6ZebjX085VmGA"
23805,7494,"0OUmL8-2qEfj8Zts7bc0yQ"
37812,12927,"VYG7_eOrmV5Q4sdIx9_Yog"
49643,4686,"u5dk07pxlAwunp8MfDazSg"
813,715,"B5olmjptylCZufUV_Vfj3w"
33935,5,"rqKVJhgJ7q8SH4lwWve7cQ"
43959,1076,"rfE6HqX3AWl8vvIXAYzUqQ"
26576,9598,"lfg1y4keMGcGwrSXarF61w"
36248,63,"DBW2OVm7ICp3u-C2lFcIwQ"
49644,7054,"f-tS70SlOSlFU4Jb_31lpw"
33933,7311,"PMj49rpBnqkTfvPHj95srg"
49645,11979,"0h4BpM-YTEK6lnkzp9iphA"
20816,4966,"x-oE2OfCTHs7RkuJMlpRwg"
49646,1860,"si8PIG57IzZxwP1TQL6cGw"
8985,1214,"qq6hMmmhpdol2BxHA1cHoA"
44603,3576,"FeYl5Z2Sr7wXmq64IA3tlg"
49647,11543,"p0dXkS05prlh7H1k9iaERw"
28547,2407,"nDg6oA8bSBpZqXpiWVOiug"
32198,6703,"KpmM4BftEYcXQqblkzVzhw"
43930,12394,"Qd67lU-g9VYK8ErmQrRJ7A"
41295,3694,"5l7r6k26vjwwzD3oDMFVnA"
45131,6948,"YIcuJY6pZSmIIX81B9M4Vw"
43882,9773,"EwR6uo-CG-2MMfoouQxm3Q"
46224,11062,"AFbacqGZstLin1cO3fvaRA"
44550,11187,"k82I4RMxop_KR-uv_nLx9w"
49648,5732,"D0tJg0lsEpB68ZZ6nhbOuw"
47278,7465,"pgiraL__v8MGPzPFG8vAbw"
44364,11228,"wQK3QFxO6UyJKqn5tL1vEg"
46122,2628,"GxceKnJhGyaSmKRWMa6bww"
15775,11459,"VBOwL3N9AWpceu7OElysnw"
26097,13363,"b8vXHhza-lqVrswc6-k7BQ"
15918,9594,"Ezr8p2LKervg4PsgUIkRmQ"
38669,2359,"ksx4e4YSdryfbtb9oCnJTA"
28620,7379,"7ujtjKnt21ha9U7d0ZGPAQ"
32548,6633,"QJ0b1CKYdEHwHxMEvTBcKw"
30278,1109,"cn6VJMdWU2TeQg4B9IfP3w"
49649,9702,"Q12mn3t_biLZ-vFvR0Drmw"
47190,478,"BKB6UYDNUxHQ97pp5qOwEQ"
22516,5377,"M29j4oOe4xFMQ_w63DwtEg"
49650,9534,"vbesmkT04Oii1aJ0SfX2Ng"
26570,987,"JML-IJSKM2R36QfjAuotaw"
25998,9457,"RRgqbQXwiAsUb021w9D7-w"
13385,10788,"OWvelos6uNe_gKz67Bepsw"
13054,151,"FjupsBtiR4tI2Coe66uikw"
49651,13364,"hef4o3dHVRvug4B5JkdX2w"
47230,3502,"0hXwuvgQcwdnzSbHj1xWnA"
47530,13013,"Q3vUstGvwuKRxuIiK5Vz8A"
49652,7040,"4JuLIk8oQy0Fqh_pjxIX7A"
43889,7920,"MaB-K-1gJh3SHVzNIKqmnw"
252,2634,"OuPUvSVsyYDgM2wVRXyiCA"
44387,11366,"QXnYnOL-yiJePhguoRdi6w"
44274,11630,"dBkCV5odKErllx72enPnYg"
35189,108,"QPNIiM9a9Exlww3mgnL9zg"
24761,7310,"RiIN8rA_VUN4jHdITrkppw"
11755,4249,"7mDkZUR1wjY02cWOXnbh6Q"
49653,8948,"yOqmNyhqsoVTr1wuCC4e9A"
38175,12848,"gOOhrn_EUQpkM6znEuHlSQ"
21525,5249,"c1TmRfQMuuIZL2dvsm8fAw"
24964,11657,"_pMb1rb5grjb6sZ13ExI6w"
46436,2934,"hSCLaKFDXGPIHq3hKY3NDw"
26824,5779,"I_OHITjRq7TFChWTPTCQWw"
33775,10199,"83YFshRtAO1mo1Fq_0d-Fw"
44500,10251,"OPXDIOL6PhdF4iwQSW6_qw"
16690,2169,"mMA6AfZwmkJyeR2Gp0cs0w"
44269,11703,"YFc5Y3GgCglk9vmNF_a_JA"
31001,3299,"N8XTpM6qD4g8w4eiIqP_bg"
25575,7464,"fY4wYCK7dUkcmXd6eynM-g"
46648,6914,"2JCCM_izpEofUOo6U8rudw"
43974,10597,"n3HRaTS8HxvqRh8Xlkl3jA"
13851,7274,"5ZRl1cZX3BiKdqLXfsMx3A"
24172,5004,"j0n2HFC-q-HOccfLLGPiIg"
47728,2961,"Ttxcf7bVOYgaYyuI9PaAPA"
35397,715,"cK8Z5VnG-BR85uggyua9sQ"
29107,2468,"8pgmKTtcj2Kn9N5leDOo7A"
49654,7379,"1Yi-GWPRvNJDP4vWk6w97g"
13937,11484,"Uwu0q2eWYpRVmGeKUJVgzA"
49655,11561,"asuDuLNYKZ6kmc8G5VvnpA"
5351,12229,"VlEhKBGtUTNAIkloW5N9_g"
13723,9660,"tO9fHaZihv755osgK79yIQ"
49656,7739,"YAQsWajNLpNCx-gJf1ZQlA"
45371,5927,"nERqJC3MXaNzSTnvgspDjQ"
49657,11586,"i4KHG8fyGeZyD8msq6kGgg"
45008,4439,"IUslt6PDtUCwC-rNP27PXw"
49658,6518,"3eqSy5e9bX0bS8UOyl9pAw"
2187,7182,"nLOSh4MMEub6JtP-3EN0iw"
44019,4301,"WdGuBnmz3SiasDPtR7vQlg"
15531,9702,"K5Q3hfVZvtyKvGvUDMZ7Kw"
46817,12136,"iwMftMllZs9ERXElL0M5Fg"
45625,11228,"BzmPlRWV9Zjes1q2YRuFUA"
49395,5862,"jenBq-YAJa7UUDAByW2vRQ"
38756,3438,"7N2uSxHMUxtbZu5NBJPLeA"
49659,11120,"K8HGhgMwFo8S9IIRYvn__w"
5726,1660,"I_blgciRQnIq9PzbxrDY6g"
15459,11891,"0K5WBOEmLNqsdvW2qX4wWw"
8843,12421,"LL6NJa8zLeHbNNgMMCkn1Q"
49660,5034,"vrntPLOWFZy1pPAx9MTcyA"
39134,8284,"oywwiFH5SYJdys6iAbvABg"
11779,8103,"hRwnur4dgWbmpjbucjEOaA"
49661,7653,"0DWnyAEsl6k5bA4QM_7SEg"
14509,5249,"ngIZfqBN1YHfx3SMGTTKgg"
13217,12300,"gRGBJM_EZEpl7MnWRQvUYw"
49662,13068,"UcACif5zpUjRrzHYGdyZvw"
49663,12066,"JD0PNu1fXBpU2XRWszNAYA"
49664,3811,"qFSxYOK_i0tpgzhBNgv28Q"
49665,6066,"y__2geaXG_OxPwZOv1_-Gw"
48316,11920,"yLymw5cfo-yZu5szqNfdtA"
49666,9534,"SXR1vNx7bCbJR3xK9V4oyA"
44506,7900,"qD27EduXsCOxCmk7gn-zRQ"
49667,12430,"qBdcsuY2HthCdBwKf6AsGw"
806,6424,"jdCdG6t7MOnrA3AubCzwJQ"
49668,2857,"BiW9kGAdGWZE8_vpR5fC6A"
48784,12967,"klMFIDukUDlcjZzgwypxUQ"
49669,12336,"k_asH04_vpcqQfejFBomiQ"
19982,6267,"JvnZcPjN6Z98kljLnOpZ_w"
49670,12333,"2NaNWG8bx9jaGt-AcwQ4Yg"
5119,12530,"CHO_4iG9wrZHhU5OGSxo_Q"
49671,7961,"-yZuCcLHNB1GbFP_n4_c7Q"
26135,6162,"90Ao9jLytc0RvZm-4krCvw"
49672,3974,"zI4Nrf3mm4dLcFFbV3DQAg"
38766,12245,"qZXM30IMpOsvVc9MF4VxlA"
44387,2442,"m2caxDCk-ymQuuOyqQToxA"
45207,2541,"0D15rrbhoXn_UlBqHpdE7Q"
8110,11271,"4MTzVjiIg_OrWQvXBBqisQ"
44727,4881,"1Pzf15tID-_8oRx6IIcyMg"
49673,2118,"fHOZKDKHcPQBXOHyFASiow"
3194,11256,"EQdZ87CPW4skPg3ydh7kdA"
46683,8286,"wdXzHSRipy4WHmSn7BztTg"
44526,3576,"Zq4520lGD0LujHQ_VF0hrg"
228,92,"ZLnRIA5lyqRluKxf3nd10g"
49674,1111,"S36Hb3EMbbi41AbVAZ5Luw"
14884,2606,"9NA42EMs1ebGmBBGuw3TbA"
21116,9645,"fNQ-BCPoXUfR-WQE9lfdlQ"
49675,11236,"nlDwJL87RG5YKwsIUjLtMg"
45307,3039,"I5ZnpvXYnR1nssRnyxQw7A"
21831,11730,"lVFnOH56BZE5Dj4H5MWY2A"
35945,11684,"9TRMNspUJ7luzNZRmDKWwQ"
28045,10139,"LnawvczlqpWiLoBB4xZ-sg"
49528,5722,"Uy20JJs0BIO1-QtGF4ZhmA"
49676,2166,"45EoDavAYbRAf5Fj4MfAXg"
45302,10777,"qLvYODmp7foMpuNmt6qDiQ"
8188,3092,"uZM7I-U5cX8SvdgwX_Agvg"
49677,11744,"bGhY9Fg8jH5icXw-eQPdBQ"
44138,11523,"ncNy34Sfx0y_525QTO7kQg"
49678,11476,"D9WjzSf718UZioBIa_V3vw"
33438,7741,"wrlV1EZrSMN4Cq7_Z4k82A"
16247,7074,"smxHsLZSMgYkIv0oVmUCWA"
28885,10608,"I3wgJe3139NOGzRy5gSdFQ"
4494,6632,"gxaQjeZ6CrEaybfOMIKRNg"
34298,8502,"X2NNTUZFkJ82zaxzdZ-msQ"
38571,653,"Tfr5dshPbZRsn3FgXZ12dA"
49679,11947,"MHpNt8O7_EOXrXAnFFXI_A"
49680,1120,"0Fg_eDu6b75JzS__hocKiA"
35393,7329,"DwS9uiOyAJCxWRnBo3GZJA"
16257,5123,"tz3l1KFxpSSu18mvInKI3g"
49681,12377,"kaz0M_kOQTQDMFmRs2nb8Q"
44328,10990,"TDELgiWAF9K1_K8xtV_jzg"
30259,11413,"d7oTULgMUHTU065dECouYg"
49682,2515,"K9nTiHGxJx1LdY0D77GYCw"
24149,1214,"s45yqSQKPB5G5xbx6EqMfQ"
19834,11864,"WdXBlRHd7_VsLWIYtxRHjw"
49386,12035,"jOs-4PclwR4ORU5zmX9xfg"
49683,4993,"xve1gnNM1LpyWuaWrV6NPQ"
14207,5078,"Cdl3y5MOFYSfreMoQ00mCw"
45142,2296,"Idl9PVrET4wPS-ySWAxx_g"
35599,3254,"mcnMG1qMyA2N4XhMbIJxLA"
6050,2271,"5AdZccJGILY_yo4xg79qRQ"
30404,4309,"mpnqyaQ4bqsnRj2fmGLRrg"
45407,7087,"2eQ3z1YY6siyaSPQxWQNcg"
41970,7635,"yNxcXg1Y7LeT9x4EBkYRyg"
49684,8521,"lTM4rTklyCTtq5sH8ZNY_Q"
35341,10327,"2XabFK2RsrhJIictbWmb-w"
49685,10828,"u3laRwurePoaO16ipaAJpw"
45371,6942,"aa4I9mUwRQS54U5nzqTbBA"
42995,4290,"rfK_G46pugr2_VndhNcQUg"
49525,7256,"ipIeTR0G8kI_bAFr2ruR1g"
49686,13365,"VafPs2q8mpvoq4jGb7TphQ"
49687,5377,"7xZr8jbBgaQkefl9wx5m1w"
45653,10926,"t9V8_ugjaOjDsbUWEja0CQ"
49688,11991,"8jRTQZlh85GGqJalwcKrUA"
48803,262,"fzxFJtzvorYYJaWsztnD2Q"
44313,11235,"8zmmiu1He0l8KbCs0yA3Aw"
47333,10923,"CcfpE0LJuzR3YNPf57VpjQ"
39234,12729,"KmPzx4WbiWL8lAaNBtcU1Q"
26409,11954,"shyOvRdNchbyFbKsT0hY8g"
43910,4027,"MG4F4FubUcL7Rec8DdZ5Fg"
39979,7662,"UR9qmHVpvTTAlcbcd6RTtA"
44293,3811,"PpTCc8fuXChynhxCx2la2g"
20844,9522,"1qKpvXdEEP06gFWCOoOopg"
30833,933,"BQEcqvQmlk1EUQuRV7RjhA"
44142,6671,"uRN3G8K-2MaUrnpNF-ebNw"
49689,5856,"AJAp-bHSdBeYwEpFxTBp9Q"
45786,13366,"86zPGQvuSHPNk1OUPrfXMw"
41168,4438,"n8P718a1PbdQQ1VuYKM3VQ"
49690,9443,"r1Xl8hJMFHF8vPEmsZuRHA"
45837,2843,"xFU-MkSnnfbzO5gtTHCC2Q"
39363,3039,"IGDCMnvOQvlhwXSHttNf4w"
